name,AAC_2___Ic.match,AAC_6___Ii.match,ANT_4___Ib.match,APH_3____Ib.match,APH_6__Id.match,ArmR.match,Enterococcus_faecalis_chloramphenicol+.match,ErmC.match,Erm_37_.match,Erm_41_.match,MvaT.match,Mycobacterium_-.match,Mycobacterium_-_1.match,Mycobacterium_-_2.match,Mycobacterium_abscessus_16S+.match,Neisseria_-.match,Propionibacterium_acnes_16S.match,Pseudomonas_aeruginosa_catB7.match,Staphylococcus_aureus_23S.match,TEM_-.match,basS.match,blaZ.match,dfrC.match,dfrG.match,efpA.match,embA.match,embB.match,embC.match,embR.match,emrE.match,ethA.match,folC.match,fusB.match,gidB.match,gyrA_11.match,inhA.match,iniA.match,iniC.match,kasA.match,katG.match,mepR.match,mfpA.match,mgrA.match,mphC.match,msrA.match,mtrA.match,murA_4.match,pncA.match,qac-.match,ribD.match,rpoB_3.match,rpsL.match,soxR_2.match,tet_K_.match,thyA.match,tlyA.match
aribaRun/outRun_ERR067690/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067691/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067692/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067693/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067694/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067695/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067696/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067697/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067700/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067703/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067704/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067705/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067706/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067707/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067708/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067709/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067711/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067713/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067714/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067715/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067716/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067717/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067718/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067719/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067721/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067722/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067723/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067724/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067725/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067726/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067727/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067728/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067729/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067730/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067731/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067732/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067733/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067734/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067736/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067737/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR067740/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067742/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067743/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067744/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067745/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067748/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067750/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067751/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067753/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067754/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067757/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067758/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067759/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR067761/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067762/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067763/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067765/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067766/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR067767/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR108420/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108421/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108422/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR108423/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108425/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108426/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108427/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108428/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108429/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108432/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108433/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108434/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108435/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108436/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108437/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108439/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108440/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108441/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108442/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108443/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108444/report.tsv,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108445/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108446/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR108447/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108448/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108449/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108450/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108451/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no
aribaRun/outRun_ERR108452/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108453/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108455/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108456/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
aribaRun/outRun_ERR108457/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no
aribaRun/outRun_ERR108458/report.tsv,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no
